Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
TXN_8571836,3,3,3.0,9.0,0,1,2023-12-27
TXN_2544176,7,3,1.5,4.5,2,1,2023-12-19
TXN_1589264,3,2,5.0,10.0,0,1,2023-07-26
TXN_1379209,7,5,1.5,7.5,2,0,2023-02-06
TXN_2515920,3,3,3.0,9.0,0,0,2023-10-02
TXN_6496099,1,5,2.0,10.0,2,1,2023-07-21
TXN_8696065,6,3,4.0,12.0,1,0,2023-11-04
TXN_4746320,2,2,1.0,2.0,2,1,2023-04-02
TXN_1250407,2,1,1.0,1.0,1,1,2023-11-21
TXN_1617476,0,2,3.0,6.0,2,0,2023-02-10
TXN_4196578,7,2,1.5,3.0,1,1,2023-06-26
TXN_9725461,6,3,4.0,12.0,1,0,2023-11-25
TXN_2975443,4,5,5.0,25.0,2,1,2023-12-31
TXN_1000555,7,1,1.5,1.5,1,0,2023-10-19
TXN_1622411,4,2,5.0,10.0,2,1,2023-07-23
TXN_9429128,1,5,2.0,8.0,1,0,2023-12-19
TXN_1056277,2,5,1.0,5.0,2,1,2023-02-06
TXN_4801617,3,5,3.0,15.0,2,1,2023-04-02
TXN_1365285,3,5,3.0,15.0,1,1,2023-06-11
TXN_3189677,6,5,4.0,4.0,2,1,2023-01-11
TXN_3375399,2,5,1.0,1.0,2,1,2023-05-21
TXN_9315755,0,5,3.0,15.0,0,1,2023-09-26
TXN_6853678,2,4,1.0,4.0,2,1,2023-07-23
TXN_6530886,1,1,2.0,6.0,1,1,2023-10-21
TXN_3530720,6,5,4.0,20.0,2,0,2023-10-18
TXN_1410102,4,1,5.0,5.0,0,0,2023-06-23
TXN_6977098,3,5,3.0,15.0,1,0,2023-06-09
TXN_7735237,0,2,3.0,6.0,2,0,2023-01-13
TXN_7510766,1,3,2.0,6.0,2,0,2023-07-24
TXN_3352256,5,2,4.0,8.0,2,1,2023-09-08
TXN_8494538,0,4,3.0,12.0,2,1,2023-11-08
TXN_8676769,4,5,5.0,15.0,2,0,2023-06-16
TXN_5282529,7,5,1.5,7.5,1,1,2023-04-13
TXN_9495930,1,2,2.0,4.0,2,1,2023-10-23
TXN_3514492,3,3,3.0,9.0,2,0,2023-02-23
TXN_1349215,3,5,4.0,4.0,2,1,2023-02-06
TXN_7223646,2,5,1.0,5.0,1,1,2023-09-19
TXN_4033982,3,2,1.5,3.0,1,1,2023-01-04
TXN_1842697,3,5,3.0,15.0,2,1,2023-10-25
TXN_4227337,7,4,1.5,6.0,2,1,2023-12-15
TXN_5790213,3,3,3.0,9.0,0,1,2023-08-30
TXN_3546261,7,3,1.5,4.5,2,1,2023-03-20
TXN_7119228,3,4,3.0,12.0,2,1,2023-10-09
TXN_3334257,5,2,4.0,8.0,0,1,2023-06-10
TXN_5665767,7,4,1.5,6.0,2,1,2023-08-22
TXN_4527464,7,4,1.5,6.0,2,0,2023-08-09
TXN_1011236,0,1,3.0,3.0,0,0,2023-02-08
TXN_8293691,1,4,2.0,8.0,2,1,2023-06-30
TXN_7463011,5,2,4.0,8.0,2,0,2023-01-22
TXN_6872268,3,2,3.0,6.0,2,0,2023-01-07
TXN_3999554,1,1,2.0,6.0,1,1,2023-09-13
TXN_9942247,1,2,2.0,6.0,0,1,2023-10-15
TXN_6113452,5,2,4.0,8.0,0,1,2023-09-21
TXN_1752617,7,5,1.5,7.5,2,1,2023-09-05
TXN_1949789,4,2,5.0,10.0,2,1,2023-11-07
TXN_7386089,5,2,4.0,8.0,2,0,2023-07-15
TXN_6751134,5,3,3.0,12.0,2,1,2023-01-12
TXN_2731270,0,1,3.0,3.0,2,1,2023-05-31
TXN_8830813,1,5,2.0,2.0,0,0,2023-06-18
TXN_2548248,0,4,3.0,12.0,2,1,2023-06-28
TXN_3026930,0,2,3.0,6.0,0,0,2023-03-23
TXN_2824366,5,4,4.0,16.0,2,0,2023-07-02
TXN_2801651,3,4,3.0,12.0,2,1,2023-07-10
TXN_5005592,1,1,2.0,2.0,1,0,2023-06-05
TXN_8284313,4,5,5.0,25.0,2,1,2023-11-20
TXN_8058026,7,1,1.5,1.5,2,1,2023-05-19
TXN_2182790,7,5,1.5,7.5,1,1,2023-05-05
TXN_7251929,3,2,5.0,10.0,2,0,2023-01-31
TXN_2145530,5,3,4.0,12.0,2,1,2023-10-08
TXN_4159861,3,1,3.0,3.0,2,1,2023-03-20
TXN_4600614,5,3,4.0,12.0,2,1,2023-01-27
TXN_1853298,2,5,1.0,5.0,1,1,2023-01-02
TXN_6600858,5,3,4.0,12.0,0,1,2023-03-27
TXN_7494793,6,5,3.0,20.0,2,1,2023-12-29
TXN_3968170,4,1,5.0,5.0,2,0,2023-08-05
TXN_4628310,3,4,3.0,12.0,1,1,2023-04-20
TXN_6110009,3,5,3.0,15.0,2,1,2023-12-26
TXN_8996187,4,2,3.0,10.0,1,0,2023-09-28
TXN_3544792,5,1,4.0,4.0,2,1,2023-06-27
TXN_2353057,0,3,3.0,9.0,2,1,2023-08-04
TXN_6013295,3,2,3.0,6.0,0,1,2023-11-07
TXN_3200195,3,3,3.0,9.0,2,0,2023-05-04
TXN_4860027,2,5,1.0,5.0,2,1,2023-07-28
TXN_3509437,3,4,4.0,16.0,2,0,2023-12-06
TXN_5442505,0,4,3.0,12.0,2,1,2023-09-07
TXN_4708410,0,4,3.0,12.0,2,0,2023-10-08
TXN_4847617,5,4,4.0,6.0,1,1,2023-08-04
TXN_1898329,0,5,3.0,15.0,0,0,2023-04-12
TXN_2508266,2,1,1.0,1.0,2,1,2023-01-28
TXN_1945918,3,2,3.0,6.0,2,1,2023-09-12
TXN_8147057,3,1,3.0,3.0,2,0,2023-08-21
TXN_9546556,3,5,3.0,15.0,0,0,2023-08-18
TXN_4935258,0,2,3.0,6.0,1,1,2023-09-14
TXN_5588239,2,1,1.0,1.0,2,1,2023-03-31
TXN_6575599,1,5,2.0,10.0,2,1,2023-10-09
TXN_9382156,7,5,1.5,7.5,2,1,2023-06-02
TXN_1229376,0,3,3.0,9.0,2,0,2023-08-14
TXN_1732216,1,3,2.0,6.0,2,1,2023-08-30
TXN_1756717,6,3,4.0,12.0,1,1,2023-01-22
TXN_8188857,0,1,3.0,3.0,2,1,2023-12-21
TXN_9783697,5,1,4.0,4.0,2,1,2023-07-14
TXN_6991253,3,3,3.0,9.0,2,0,2023-12-13
TXN_7177487,7,5,1.5,6.0,1,1,2023-09-07
TXN_8444245,3,1,3.0,3.0,0,1,2023-01-30
TXN_3224756,0,2,3.0,6.0,1,1,2023-11-20
TXN_3421456,0,5,3.0,3.0,2,1,2023-09-05
TXN_9421618,0,3,3.0,9.0,0,1,2023-02-21
TXN_9054741,3,1,3.0,3.0,1,1,2023-06-24
TXN_9063299,0,4,3.0,12.0,2,0,2023-06-15
TXN_4318159,1,4,2.0,8.0,2,1,2023-03-30
TXN_8127390,7,3,1.5,4.5,2,0,2023-01-19
TXN_9682798,0,3,3.0,6.0,0,0,2023-09-15
TXN_9716971,4,4,5.0,20.0,2,1,2023-06-21
TXN_7827797,4,3,5.0,6.0,2,1,2023-06-30
TXN_4343391,2,5,1.0,5.0,0,1,2023-06-01
TXN_6877186,2,2,1.0,2.0,1,0,2023-12-05
TXN_6559173,6,5,4.0,20.0,2,1,2023-08-09
TXN_9818498,6,3,4.0,12.0,1,1,2023-09-01
TXN_2520102,1,1,2.0,2.0,2,1,2023-03-08
TXN_9155044,5,3,4.0,12.0,1,0,2023-02-28
TXN_5625110,4,3,5.0,15.0,2,1,2023-11-07
TXN_8706498,6,5,4.0,20.0,2,1,2023-05-08
TXN_1188596,3,1,3.0,3.0,0,1,2023-10-24
TXN_8085790,2,4,1.0,4.0,0,1,2023-10-27
TXN_3113823,4,5,3.0,25.0,2,0,2023-03-01
TXN_3423451,4,4,5.0,20.0,0,1,2023-10-11
TXN_8010863,1,2,2.0,4.0,2,1,2023-06-30
TXN_6154626,6,5,4.0,20.0,2,1,2023-05-06
TXN_5841004,2,2,3.0,2.0,1,0,2023-04-28
TXN_2886223,5,5,4.0,20.0,1,1,2023-07-24
TXN_6047742,6,5,4.0,20.0,2,0,2023-12-11
TXN_5086795,4,1,5.0,5.0,0,0,2023-04-29
TXN_1943186,4,2,5.0,10.0,0,0,2023-12-16
TXN_9600016,2,4,1.0,4.0,2,1,2023-05-06
TXN_4305997,7,3,1.5,4.5,2,0,2023-11-22
TXN_4364374,5,2,4.0,6.0,0,1,2023-04-20
TXN_7031347,3,4,3.0,12.0,1,1,2023-06-09
TXN_9703331,0,2,3.0,6.0,0,1,2023-09-09
TXN_3851247,0,1,3.0,3.0,1,0,2023-11-23
TXN_6666679,3,2,3.0,6.0,2,1,2023-08-25
TXN_5683213,6,2,4.0,8.0,1,0,2023-10-30
TXN_2052609,0,4,3.0,12.0,1,1,2023-06-23
TXN_6557825,7,5,1.5,4.5,2,1,2023-05-07
TXN_6228999,2,5,1.0,5.0,2,1,2023-02-07
TXN_4226287,2,1,1.0,1.0,2,1,2023-04-29
TXN_2570829,3,1,3.0,3.0,0,1,2023-03-31
TXN_7433531,5,2,4.0,8.0,2,1,2023-08-16
TXN_5190685,2,4,1.0,4.0,0,1,2023-11-12
TXN_4526296,6,5,4.0,20.0,2,1,2023-11-23
TXN_5137315,4,5,5.0,25.0,1,0,2023-01-05
TXN_6513435,3,3,3.0,9.0,2,1,2023-08-16
TXN_8337899,2,1,1.0,1.0,2,1,2023-11-10
TXN_2245787,4,4,5.0,20.0,2,1,2023-10-29
TXN_9203396,1,5,2.0,10.0,2,0,2023-01-08
TXN_9352671,5,2,4.0,6.0,0,1,2023-02-10
TXN_6391414,6,4,4.0,16.0,0,0,2023-05-08
TXN_2613440,3,3,3.0,9.0,1,0,2023-04-15
TXN_5632564,2,1,1.0,1.0,1,1,2023-11-04
TXN_4175122,3,4,2.0,8.0,2,0,2023-09-29
TXN_4704439,1,3,2.0,6.0,0,1,2023-06-14
TXN_2666340,0,2,3.0,6.0,0,1,2023-09-29
TXN_8004162,4,5,5.0,25.0,2,1,2023-11-04
TXN_6539480,0,5,3.0,15.0,0,1,2023-08-25
TXN_1993002,3,4,3.0,12.0,2,1,2023-03-30
TXN_5024094,7,1,3.0,1.5,1,1,2023-02-20
TXN_7399898,3,3,3.0,9.0,2,1,2023-02-19
TXN_7675213,3,5,4.0,8.0,2,0,2023-03-08
TXN_5180728,7,2,1.5,3.0,2,0,2023-09-01
TXN_1442791,7,1,1.5,1.5,2,1,2023-03-23
TXN_7169607,0,2,3.0,6.0,1,1,2023-04-10
TXN_8157817,7,2,1.5,3.0,1,1,2023-08-30
TXN_9105544,7,3,1.5,4.5,2,0,2023-07-08
TXN_7620529,5,2,4.0,8.0,0,0,2023-08-08
TXN_1491670,3,5,3.0,15.0,1,1,2023-06-28
TXN_8041777,0,1,3.0,3.0,0,1,2023-11-23
TXN_2366464,3,1,3.0,3.0,0,1,2023-06-05
TXN_7994275,6,3,4.0,12.0,1,0,2023-09-18
TXN_6034920,2,1,1.0,1.0,1,0,2023-09-09
TXN_4673812,2,2,1.0,2.0,2,1,2023-05-01
TXN_3577949,0,3,3.0,6.0,2,1,2023-04-25
TXN_4503560,0,5,3.0,15.0,2,1,2023-02-21
TXN_6543620,2,2,1.0,2.0,0,1,2023-04-08
TXN_5071222,2,5,1.0,5.0,2,1,2023-10-25
TXN_1605048,0,4,3.0,12.0,0,1,2023-03-16
TXN_9907306,3,3,1.0,3.0,2,1,2023-09-06
TXN_2401829,6,5,4.0,20.0,2,1,2023-02-07
TXN_8359674,4,3,5.0,15.0,2,1,2023-10-16
TXN_1937611,7,2,3.0,3.0,1,1,2023-11-02
TXN_5438111,6,3,4.0,12.0,0,0,2023-01-06
TXN_1442771,3,1,3.0,3.0,2,1,2023-04-25
TXN_5793057,5,3,4.0,12.0,1,0,2023-02-25
TXN_1778597,2,3,1.0,6.0,0,1,2023-09-28
TXN_4076631,3,4,3.0,12.0,0,0,2023-07-21
TXN_1660757,0,4,3.0,12.0,2,1,2023-11-08
TXN_7540909,7,2,1.5,3.0,2,1,2023-02-20
TXN_1469462,0,1,3.0,3.0,1,1,2023-09-05
TXN_4745094,7,5,1.5,7.5,1,1,2023-12-05
TXN_3711712,4,5,5.0,25.0,2,0,2023-08-20
TXN_7909509,6,3,4.0,12.0,2,1,2023-10-10
TXN_8577850,7,5,1.5,4.5,2,1,2023-07-10
TXN_1268480,4,5,5.0,25.0,0,0,2023-04-18
TXN_6579974,5,5,4.0,20.0,2,1,2023-05-10
TXN_6957331,3,3,3.0,6.0,2,1,2023-01-23
TXN_7796731,3,5,3.0,6.0,2,0,2023-06-09
TXN_7218914,3,1,5.0,5.0,2,0,2023-01-11
TXN_4869107,6,3,4.0,12.0,2,0,2023-01-30
TXN_2027203,1,3,2.0,6.0,1,1,2023-07-15
TXN_6149748,4,3,5.0,15.0,1,1,2023-07-06
TXN_1633563,3,4,4.0,16.0,2,0,2023-02-05
TXN_3088330,7,5,1.5,7.5,2,0,2023-12-08
TXN_5001766,6,1,4.0,6.0,2,1,2023-05-24
TXN_5634960,7,2,1.5,3.0,2,1,2023-09-06
TXN_6280724,1,3,2.0,6.0,1,1,2023-05-02
TXN_7650834,4,2,5.0,10.0,0,1,2023-10-29
TXN_4107857,7,1,1.5,1.5,1,1,2023-01-29
TXN_4635037,3,1,3.0,3.0,2,0,2023-05-17
TXN_2160119,3,5,4.0,20.0,0,1,2023-12-27
TXN_9103776,7,4,1.5,6.0,1,0,2023-05-03
TXN_7538221,0,5,3.0,15.0,1,1,2023-03-31
TXN_4565754,6,5,4.0,6.0,2,1,2023-10-06
TXN_8807333,5,5,4.0,20.0,2,0,2023-03-18
TXN_8006056,3,4,3.0,12.0,1,1,2023-12-19
TXN_2216532,7,3,1.5,4.5,0,1,2023-12-27
TXN_6553720,1,4,2.0,8.0,2,0,2023-02-02
TXN_5828907,2,5,1.0,5.0,2,1,2023-05-13
TXN_2336248,0,5,3.0,15.0,2,1,2023-10-19
TXN_3321611,3,3,4.0,6.0,2,1,2023-09-09
TXN_6022618,6,1,4.0,4.0,2,0,2023-12-18
TXN_1665810,5,5,4.0,20.0,2,0,2023-02-26
TXN_1399696,0,5,3.0,15.0,0,0,2023-04-08
TXN_9154381,2,2,1.0,2.0,1,0,2023-04-21
TXN_5333966,3,4,3.0,12.0,2,0,2023-06-11
TXN_8361813,2,3,1.0,3.0,0,0,2023-08-01
TXN_9841222,5,5,4.0,20.0,1,1,2023-04-23
TXN_4754346,3,4,3.0,12.0,1,0,2023-08-31
TXN_5910268,4,4,5.0,6.0,2,1,2023-07-04
TXN_5227574,3,4,3.0,12.0,2,1,2023-04-10
TXN_5485774,1,2,2.0,4.0,1,1,2023-07-20
TXN_6504165,3,3,3.0,9.0,0,1,2023-02-13
TXN_6297232,1,5,2.0,6.0,2,1,2023-04-07
TXN_2391659,7,5,1.5,6.0,2,1,2023-02-16
TXN_8964493,6,1,4.0,4.0,0,1,2023-02-10
TXN_1931832,3,4,4.0,16.0,1,1,2023-05-07
TXN_4939667,4,1,5.0,5.0,0,1,2023-01-23
TXN_7126803,5,5,4.0,20.0,2,1,2023-05-24
TXN_9649878,0,5,3.0,15.0,0,1,2023-12-24
TXN_5086063,3,3,3.0,9.0,2,1,2023-09-28
TXN_5026564,6,3,4.0,12.0,0,1,2023-09-12
TXN_9680054,0,3,3.0,9.0,2,0,2023-03-14
TXN_7299015,1,5,2.0,10.0,2,1,2023-12-02
TXN_6040824,5,1,4.0,4.0,0,1,2023-01-07
TXN_4520062,3,2,1.5,3.0,2,0,2023-01-10
TXN_5889049,2,2,1.0,2.0,2,0,2023-07-14
TXN_1177438,4,4,5.0,20.0,2,1,2023-08-21
TXN_6345691,3,5,4.0,20.0,1,1,2023-09-03
TXN_6523635,3,2,5.0,10.0,2,1,2023-04-22
TXN_6854151,5,3,4.0,12.0,1,0,2023-02-07
TXN_6862075,3,3,3.0,9.0,1,0,2023-08-13
TXN_9202272,5,3,4.0,12.0,2,1,2023-11-29
TXN_8620934,2,5,1.0,5.0,2,0,2023-09-10
TXN_8133627,0,5,3.0,15.0,0,0,2023-08-15
TXN_5777224,7,3,1.5,4.5,2,1,2023-09-16
TXN_1895899,6,4,3.0,16.0,1,0,2023-07-17
TXN_3658211,0,5,3.0,12.0,0,1,2023-04-02
TXN_5117140,2,5,1.0,5.0,2,1,2023-08-17
TXN_2513950,6,4,4.0,16.0,2,0,2023-04-03
TXN_7890585,0,5,3.0,15.0,0,1,2023-08-11
TXN_5106045,1,3,3.0,6.0,1,1,2023-11-17
TXN_5177565,5,5,4.0,20.0,2,1,2023-10-24
TXN_2792107,0,1,3.0,3.0,2,1,2023-07-10
TXN_4036747,6,1,4.0,4.0,0,1,2023-05-27
TXN_2955691,0,1,3.0,3.0,2,1,2023-04-04
TXN_9641364,2,3,1.0,3.0,2,0,2023-03-04
TXN_3488590,2,5,1.0,2.0,1,1,2023-12-28
TXN_9720549,2,1,1.0,1.0,1,0,2023-07-30
TXN_2477550,3,2,4.0,8.0,0,1,2023-02-02
TXN_2172960,6,1,4.0,6.0,2,1,2023-07-04
TXN_5901182,5,5,4.0,20.0,2,0,2023-07-15
TXN_1923984,0,2,3.0,6.0,1,1,2023-08-31
TXN_4163149,4,1,5.0,6.0,0,1,2023-07-30
TXN_5996894,3,1,3.0,3.0,1,1,2023-06-12
TXN_2979899,0,5,3.0,15.0,2,1,2023-05-26
TXN_7762739,5,4,4.0,16.0,2,0,2023-11-05
TXN_6392156,2,5,1.0,6.0,1,1,2023-11-12
TXN_7278248,4,5,5.0,25.0,0,1,2023-10-23
TXN_1315847,0,1,3.0,3.0,2,0,2023-06-19
TXN_9367729,1,2,2.0,4.0,2,1,2023-10-10
TXN_1464150,1,5,2.0,10.0,0,1,2023-02-14
TXN_1746001,2,5,1.0,3.0,2,1,2023-03-15
TXN_4203560,3,1,3.0,3.0,2,1,2023-08-20
TXN_1493452,5,3,4.0,12.0,2,1,2023-11-08
TXN_4171998,5,5,4.0,8.0,2,1,2023-10-18
TXN_4528664,4,3,5.0,6.0,0,0,2023-12-31
TXN_1775278,3,4,3.0,12.0,1,1,2023-02-22
TXN_1459078,2,5,1.0,5.0,2,0,2023-11-10
TXN_1411473,1,3,2.0,6.0,1,0,2023-01-04
TXN_5132747,1,2,2.0,4.0,2,1,2023-10-28
TXN_7684072,7,2,1.5,3.0,1,1,2023-05-12
TXN_3660999,0,3,3.0,9.0,2,1,2023-02-02
TXN_7828462,3,5,1.5,4.5,0,1,2023-01-11
TXN_3976744,3,1,3.0,3.0,0,1,2023-12-25
TXN_3397978,6,5,4.0,20.0,2,0,2023-08-01
TXN_8568597,3,1,3.0,3.0,2,1,2023-04-03
TXN_4152709,5,4,4.0,16.0,2,1,2023-12-03
TXN_5222110,1,2,2.0,4.0,2,1,2023-01-30
TXN_1987716,1,1,2.0,2.0,1,1,2023-11-13
TXN_3643348,5,4,4.0,16.0,2,0,2023-09-06
TXN_6537449,4,2,5.0,10.0,2,0,2023-01-15
TXN_1244509,6,3,4.0,12.0,1,0,2023-02-21
TXN_3490516,1,5,2.0,10.0,2,1,2023-04-28
TXN_2726254,6,3,3.0,12.0,2,1,2023-06-08
TXN_9917989,6,4,4.0,16.0,2,1,2023-10-20
TXN_4168628,7,4,1.5,6.0,2,0,2023-04-27
TXN_2490026,0,5,3.0,15.0,2,1,2023-10-21
TXN_7327440,3,3,1.0,3.0,0,0,2023-05-02
TXN_3597656,1,4,2.0,8.0,2,1,2023-04-03
TXN_1765281,6,3,4.0,12.0,1,0,2023-01-28
TXN_4667663,0,5,3.0,15.0,1,1,2023-03-07
TXN_8571235,0,1,3.0,3.0,0,1,2023-03-01
TXN_2580487,0,1,3.0,3.0,2,1,2023-01-13
TXN_2611683,0,3,3.0,9.0,2,0,2023-04-11
TXN_4271744,3,3,3.0,9.0,2,1,2023-06-19
TXN_2917072,7,3,1.5,4.5,2,1,2023-01-25
TXN_5777903,1,5,2.0,4.0,2,1,2023-05-15
TXN_5153086,7,3,1.5,4.5,0,0,2023-06-27
TXN_6004967,4,4,5.0,6.0,1,1,2023-01-13
TXN_3435509,5,1,4.0,4.0,0,1,2023-08-19
TXN_2488232,7,2,1.5,3.0,2,1,2023-10-05
TXN_8771574,1,3,2.0,6.0,2,1,2023-05-03
TXN_1181626,2,4,1.0,4.0,2,1,2023-02-06
TXN_4081759,3,5,2.0,4.0,2,1,2023-09-30
TXN_6177161,7,5,1.5,7.5,1,0,2023-04-01
TXN_2500345,4,5,5.0,25.0,2,0,2023-04-16
TXN_1228652,4,1,3.0,5.0,0,0,2023-07-24
TXN_4476151,3,4,3.0,12.0,1,0,2023-02-15
TXN_6557174,4,4,5.0,20.0,1,0,2023-08-20
TXN_5089516,6,2,4.0,8.0,1,0,2023-11-04
TXN_5915706,7,1,1.5,1.5,0,0,2023-08-18
TXN_9341159,0,5,3.0,15.0,2,1,2023-09-29
TXN_1870303,1,4,2.0,8.0,2,0,2023-05-05
TXN_5680238,3,5,3.0,15.0,2,1,2023-12-17
TXN_7766134,7,1,1.5,1.5,1,1,2023-01-05
TXN_2617257,2,1,1.0,1.0,0,1,2023-08-20
TXN_8993132,0,3,3.0,9.0,2,0,2023-01-21
TXN_4268167,6,4,4.0,16.0,2,1,2023-07-06
TXN_9358399,7,5,1.5,7.5,1,1,2023-06-16
TXN_2793054,6,4,4.0,16.0,2,1,2023-04-29
TXN_6179169,5,2,4.0,8.0,0,0,2023-10-21
TXN_7932895,6,2,4.0,8.0,2,0,2023-04-04
TXN_3364751,1,2,2.0,4.0,2,1,2023-04-12
TXN_1097334,1,2,2.0,4.0,1,1,2023-03-21
TXN_9914084,3,1,2.0,2.0,2,1,2023-06-16
TXN_5982786,3,4,3.0,6.0,1,0,2023-12-26
TXN_3160090,4,1,5.0,5.0,2,1,2023-07-23
TXN_2300313,1,4,2.0,8.0,2,0,2023-06-02
TXN_9461396,6,5,4.0,20.0,2,1,2023-05-23
TXN_6887407,0,3,3.0,9.0,0,0,2023-09-15
TXN_6425991,4,1,5.0,5.0,1,1,2023-08-06
TXN_6040882,2,1,1.0,1.0,0,0,2023-06-06
TXN_4151440,0,5,3.0,15.0,2,0,2023-11-16
TXN_7921799,2,1,1.0,1.0,1,1,2023-09-14
TXN_1715317,3,5,3.0,15.0,2,0,2023-02-10
TXN_2482242,2,4,1.0,4.0,2,1,2023-02-07
TXN_5861636,1,4,2.0,8.0,1,1,2023-05-15
TXN_7272630,7,4,1.5,6.0,0,1,2023-03-24
TXN_7157169,5,3,4.0,12.0,2,1,2023-01-29
TXN_9325384,3,5,3.0,15.0,2,0,2023-04-24
TXN_2832778,3,2,3.0,6.0,1,1,2023-09-27
TXN_9894745,7,5,1.5,3.0,0,1,2023-08-28
TXN_1244299,5,2,4.0,8.0,0,1,2023-07-18
TXN_1694090,1,4,2.0,8.0,2,1,2023-11-30
TXN_5965095,4,4,5.0,20.0,2,0,2023-06-16
TXN_7911650,3,2,3.0,6.0,0,1,2023-03-13
TXN_9610933,7,3,1.5,4.5,0,1,2023-05-20
TXN_7440879,3,1,3.0,3.0,2,0,2023-12-30
TXN_4228312,1,4,2.0,8.0,2,1,2023-01-22
TXN_6431703,5,1,4.0,6.0,1,1,2023-08-25
TXN_1063524,6,5,4.0,20.0,1,1,2023-11-09
TXN_9031518,5,5,4.0,20.0,1,0,2023-01-13
TXN_5781767,5,5,3.0,20.0,1,0,2023-04-27
TXN_4465589,3,5,1.5,3.0,1,1,2023-03-26
TXN_2035838,3,5,3.0,15.0,2,1,2023-02-01
TXN_9817602,3,2,4.0,8.0,1,1,2023-12-26
TXN_9643180,1,2,2.0,4.0,0,1,2023-06-10
TXN_9070074,1,5,2.0,10.0,2,1,2023-02-03
TXN_5274961,3,1,3.0,3.0,1,0,2023-11-04
TXN_8715388,4,1,5.0,5.0,2,0,2023-11-04
TXN_1980303,7,3,1.5,6.0,2,1,2023-04-22
TXN_9291130,2,5,1.0,5.0,0,0,2023-05-11
TXN_2652800,0,4,3.0,12.0,0,1,2023-11-30
TXN_7068406,3,2,3.0,6.0,2,1,2023-01-26
TXN_5380220,1,4,2.0,8.0,1,0,2023-10-18
TXN_7842557,7,4,1.5,6.0,2,0,2023-02-09
TXN_7208533,7,1,1.5,1.5,0,0,2023-05-15
TXN_6916853,6,5,4.0,20.0,0,1,2023-12-22
TXN_9086710,4,2,5.0,10.0,2,0,2023-10-27
TXN_1830278,2,3,1.0,3.0,1,1,2023-05-15
TXN_8388122,7,4,1.5,6.0,2,0,2023-11-01
TXN_8612901,3,3,3.0,6.0,2,1,2023-03-18
TXN_7752958,3,2,3.0,6.0,2,1,2023-09-22
TXN_5311814,7,4,1.5,6.0,2,1,2023-07-06
TXN_2933739,2,1,1.0,1.0,2,1,2023-09-15
TXN_1239876,3,2,4.0,8.0,2,0,2023-04-04
TXN_6295047,7,5,1.5,6.0,2,1,2023-09-06
TXN_3858791,2,5,1.0,5.0,1,1,2023-06-25
TXN_1737731,6,5,4.0,20.0,2,1,2023-06-29
TXN_6131195,4,1,5.0,5.0,2,1,2023-10-24
TXN_3251829,7,5,1.5,6.0,2,0,2023-07-25
TXN_2727347,0,5,3.0,15.0,0,1,2023-01-20
TXN_7242713,5,1,4.0,4.0,2,0,2023-04-21
TXN_7797231,3,5,3.0,10.0,2,1,2023-05-05
TXN_3651337,6,4,4.0,16.0,0,0,2023-10-25
TXN_4740892,0,1,3.0,3.0,2,1,2023-11-19
TXN_7218719,0,1,3.0,3.0,0,1,2023-10-07
TXN_3455415,2,2,1.0,2.0,1,1,2023-03-31
TXN_3390882,5,3,4.0,12.0,1,0,2023-07-03
TXN_3848261,7,2,1.5,3.0,2,1,2023-08-03
TXN_2797925,0,2,3.0,6.0,0,1,2023-10-19
TXN_2599005,0,2,3.0,6.0,0,1,2023-06-10
TXN_1872692,4,5,5.0,25.0,0,0,2023-08-09
TXN_1372492,4,4,5.0,20.0,0,1,2023-03-28
TXN_6549132,4,5,3.0,25.0,2,1,2023-12-05
TXN_1003246,3,2,3.0,6.0,2,1,2023-02-15
TXN_5732615,1,5,2.0,4.0,0,1,2023-12-05
TXN_3197621,5,5,4.0,20.0,2,0,2023-02-10
TXN_6221348,5,1,3.0,4.0,2,1,2023-03-28
TXN_4986514,7,3,1.5,4.5,1,0,2023-06-06
TXN_1050083,0,5,3.0,15.0,1,1,2023-06-28
TXN_5880567,6,5,4.0,20.0,2,0,2023-02-13
TXN_1068317,3,3,3.0,6.0,2,1,2023-03-16
TXN_7389329,1,4,2.0,8.0,2,1,2023-01-18
TXN_3951460,3,4,4.0,16.0,2,1,2023-04-21
TXN_6584150,3,5,3.0,15.0,1,1,2023-10-27
TXN_7754428,2,2,1.0,2.0,2,0,2023-07-27
TXN_3918515,3,4,5.0,20.0,1,1,2023-03-29
TXN_6484387,2,5,3.0,5.0,0,1,2023-11-23
TXN_4156369,0,5,3.0,15.0,2,0,2023-08-07
TXN_4483226,3,1,3.0,3.0,1,1,2023-08-08
TXN_6457997,3,1,3.0,4.0,1,1,2023-12-12
TXN_2553269,3,5,1.0,5.0,2,1,2023-04-09
TXN_5297692,3,5,3.0,15.0,1,1,2023-03-21
TXN_8241724,6,1,4.0,4.0,1,1,2023-05-14
TXN_4916936,6,1,4.0,4.0,2,1,2023-06-04
TXN_1425215,3,1,3.0,3.0,0,1,2023-03-13
TXN_4222908,2,5,1.0,1.0,2,0,2023-12-14
TXN_3938018,1,5,2.0,8.0,2,1,2023-10-10
TXN_2363378,1,5,2.0,10.0,0,1,2023-04-23
TXN_8267616,7,4,1.5,6.0,0,1,2023-03-01
TXN_4786680,3,3,4.0,12.0,2,0,2023-02-05
TXN_6437181,3,4,3.0,12.0,1,1,2023-04-10
